algo	eMcon	Mcon	snd_act	procs	layers	units	cons	Kwts	cycles	Kcn_tot	secs	nibble	fstprjn	srarate	dwtrate	cn_in
3	986.3	59.8	5	2	5	625	625	3125	100	18947.5	0.317	0	0	0	0	send
3	1684	102.1	5	4	5	625	625	3125	100	18947.5	0.186	0	0	0	0	send
3	976	67.8	5	0	5	1000	1000	8000	50	27788	0.41	0	0	0	0	send
3	835.6	58.05	5	1	5	1000	1000	8000	50	27788	0.479	0	0	0	0	send
3	1205	83.74	5	2	5	1000	1000	8000	50	27788	0.332	0	0	0	0	send
3	1944	135	5	4	5	1000	1000	8000	50	27788	0.206	0	0	0	0	send
0	43.55	43.55	5	0	5	25	25	5	5000	25000	0.574	0	0	0	0	send
0	50.51	50.51	5	1	5	25	25	5	5000	25000	0.495	0	0	0	0	send
0	53.99	53.99	5	2	5	25	25	5	5000	25000	0.463	0	0	0	0	send
0	54.93	54.93	5	4	5	25	25	5	5000	25000	0.455	0	0	0	0	send
0	75.76	75.76	5	0	5	100	100	80	1000	80000	1.06	0	0	0	0	send
0	53.9	53.9	5	1	5	100	100	80	1000	80000	1.48	0	0	0	0	send
0	96.7	96.7	5	2	5	100	100	80	1000	80000	0.827	0	0	0	0	send
0	137	137	5	4	5	100	100	80	1000	80000	0.584	0	0	0	0	send
0	33.24	33.24	5	0	5	625	625	3125	100	312500	9.4	0	0	0	0	send
0	33.24	33.24	5	1	5	625	625	3125	100	312500	9.4	0	0	0	0	send
0	55.1	55.1	5	2	5	625	625	3125	100	312500	5.67	0	0	0	0	send
0	128.1	128.1	5	4	5	625	625	3125	100	312500	2.44	0	0	0	0	send
0	30.6	30.6	5	0	5	1000	1000	8000	50	400000	13.1	0	0	0	0	send
0	30.64	30.64	5	1	5	1000	1000	8000	50	400000	13.1	0	0	0	0	send
0	62.89	62.89	5	2	5	1000	1000	8000	50	400000	6.36	0	0	0	0	send
0	120.1	120.1	5	4	5	1000	1000	8000	50	400000	3.33	0	0	0	0	send
2	81.98	4.134	5	0	5	25	25	5	5000	1260.6	0.305	0	0	0	0	send
2	71.83	3.622	5	1	5	25	25	5	5000	1260.6	0.348	0	0	0	0	send
2	82.91	4.181	5	2	5	25	25	5	5000	1260.6	0.302	0	0	0	0	send
2	97.05	4.894	5	4	5	25	25	5	5000	1260.6	0.258	0	0	0	0	send
2	257	13.05	5	0	5	100	100	80	1000	4061.2	0.311	0	0	0	0	send
2	248.7	12.62	5	1	5	100	100	80	1000	4061.2	0.322	0	0	0	0	send
2	354.4	17.99	5	2	5	100	100	80	1000	4061.2	0.226	0	0	0	0	send
2	349.6	17.75	5	4	5	100	100	80	1000	4061.2	0.229	0	0	0	0	send
2	648.8	39.34	5	0	5	625	625	3125	100	18947.5	0.482	0	0	0	0	send
2	640.5	38.83	5	1	5	625	625	3125	100	18947.5	0.488	0	0	0	0	send
2	613.5	37.2	5	2	5	625	625	3125	100	18947.5	0.509	0	0	0	0	send
2	825.4	50.04	5	4	5	625	625	3125	100	18947.5	0.379	0	0	0	0	send
2	977.1	67.88	5	0	5	1000	1000	8000	50	27788	0.409	0	0	0	0	send
2	968.3	67.27	5	1	5	1000	1000	8000	50	27788	0.413	0	0	0	0	send
2	651.6	45.27	5	2	5	1000	1000	8000	50	27788	0.614	0	0	0	0	send
2	862.5	59.92	5	4	5	1000	1000	8000	50	27788	0.464	0	0	0	0	send
3	112.2	5.655	5	0	5	25	25	5	5000	1260.6	0.223	0	0	0	0	send
3	86.09	4.341	5	1	5	25	25	5	5000	1260.6	0.29	0	0	0	0	send
3	116.8	5.889	5	2	5	25	25	5	5000	1260.6	0.214	0	0	0	0	send
3	74.74	3.769	5	4	5	25	25	5	5000	1260.6	0.335	0	0	0	0	send
3	384.8	19.53	5	0	5	100	100	80	1000	4061.2	0.208	0	0	0	0	send
3	351.2	17.83	5	1	5	100	100	80	1000	4061.2	0.228	0	0	0	0	send
3	395.7	20.09	5	2	5	100	100	80	1000	4061.2	0.202	0	0	0	0	send
3	470.7	23.9	5	4	5	100	100	80	1000	4061.2	0.17	0	0	0	0	send
3	647.4	39.25	5	0	5	625	625	3125	100	18947.5	0.483	0	0	0	0	send
3	824.9	50.02	5	1	5	625	625	3125	100	18947.5	0.379	0	0	0	0	send
3	1097	66.51	5	2	5	625	625	3125	100	18947.5	0.285	0	0	0	0	send
3	1775	107.6	5	4	5	625	625	3125	100	18947.5	0.176	0	0	0	0	send
3	974.9	67.73	5	0	5	1000	1000	8000	50	27788	0.41	0	0	0	0	send
3	837.1	58.15	5	1	5	1000	1000	8000	50	27788	0.478	0	0	0	0	send
3	1226	85.15	5	2	5	1000	1000	8000	50	27788	0.326	0	0	0	0	send
3	1224	85.06	5	4	5	1000	1000	8000	50	27788	0.327	0	0	0	0	send
