algo	eMcon	Mcon	snd_act	procs	layers	units	cons	Kwts	cycles	Kcn_tot	secs	QtConc	srarate	dwtrate	cn_in	dnorm
3	1637	94.7	5	4	5	625	625	3125	142	25666.2	0.271	0	0	71	send	0
3	841.6	53.57	5	0	5	1000	1000	8000	71	36154	0.675	0	0	71	send	0
3	1160	73.83	5	1	5	1000	1000	8000	71	36154	0.49	0	0	71	send	0
3	1372	87.35	5	2	5	1000	1000	8000	71	36154	0.414	0	0	71	send	0
3	1697	108	5	4	5	1000	1000	8000	71	36154	0.335	0	0	71	send	0
0	71.28	71.28	5	0	5	25	25	5	4970	24850	0.349	0	0	71	send	0
0	73.27	73.27	5	1	5	25	25	5	4970	24850	0.339	0	0	71	send	0
0	79.74	79.74	5	2	5	25	25	5	4970	24850	0.312	0	0	71	send	0
0	102.5	102.5	5	4	5	25	25	5	4970	24850	0.242	0	0	71	send	0
0	178.9	178.9	5	0	5	100	100	80	1065	85200	0.476	0	0	71	send	0
0	171.1	171.1	5	1	5	100	100	80	1065	85200	0.498	0	0	71	send	0
0	258.4	258.4	5	2	5	100	100	80	1065	85200	0.33	0	0	71	send	0
0	393.6	393.6	5	4	5	100	100	80	1065	85200	0.216	0	0	71	send	0
0	72.52	72.52	5	0	5	625	625	3125	142	443750	6.12	0	0	71	send	0
0	88.61	88.61	5	1	5	625	625	3125	142	443750	5.01	0	0	71	send	0
0	134.3	134.3	5	2	5	625	625	3125	142	443750	3.3	0	0	71	send	0
0	171.5	171.5	5	4	5	625	625	3125	142	443750	2.59	0	0	71	send	0
0	85.56	85.56	5	0	5	1000	1000	8000	71	568000	6.64	0	0	71	send	0
0	85.51	85.51	5	1	5	1000	1000	8000	71	568000	6.64	0	0	71	send	0
0	124.8	124.8	5	2	5	1000	1000	8000	71	568000	4.55	0	0	71	send	0
0	178.6	178.6	5	4	5	1000	1000	8000	71	568000	3.18	0	0	71	send	0
2	122.9	6.198	5	0	5	25	25	5	4970	1253.45	0.202	0	0	71	send	0
2	120.4	6.073	5	1	5	25	25	5	4970	1253.45	0.206	0	0	71	send	0
2	105.1	5.303	5	2	5	25	25	5	4970	1253.45	0.236	0	0	71	send	0
2	84.93	4.284	5	4	5	25	25	5	4970	1253.45	0.293	0	0	71	send	0
2	412.1	20.92	5	0	5	100	100	80	1065	4326	0.207	0	0	71	send	0
2	311.4	15.81	5	1	5	100	100	80	1065	4326	0.274	0	0	71	send	0
2	374.7	19.02	5	2	5	100	100	80	1065	4326	0.227	0	0	71	send	0
2	489	24.83	5	4	5	100	100	80	1065	4326	0.174	0	0	71	send	0
2	1024	59.24	5	0	5	625	625	3125	142	25666.2	0.433	0	0	71	send	0
2	1103	63.83	5	1	5	625	625	3125	142	25666.2	0.402	0	0	71	send	0
2	498.2	28.82	5	2	5	625	625	3125	142	25666.2	0.891	0	0	71	send	0
2	618.5	35.77	5	4	5	625	625	3125	142	25666.2	0.717	0	0	71	send	0
2	1178	74.96	5	0	5	1000	1000	8000	71	36154	0.482	0	0	71	send	0
2	1173	74.66	5	1	5	1000	1000	8000	71	36154	0.484	0	0	71	send	0
2	511.4	32.55	5	2	5	1000	1000	8000	71	36154	1.11	0	0	71	send	0
2	586.4	37.33	5	4	5	1000	1000	8000	71	36154	0.969	0	0	71	send	0
3	122.9	6.198	5	0	5	25	25	5	4970	1253.45	0.202	0	0	71	send	0
3	118	5.952	5	1	5	25	25	5	4970	1253.45	0.211	0	0	71	send	0
3	100.6	5.076	5	2	5	25	25	5	4970	1253.45	0.247	0	0	71	send	0
3	98.46	4.966	5	4	5	25	25	5	4970	1253.45	0.252	0	0	71	send	0
3	442.4	22.46	5	0	5	100	100	80	1065	4326	0.193	0	0	71	send	0
3	437.5	22.21	5	1	5	100	100	80	1065	4326	0.195	0	0	71	send	0
3	484.1	24.58	5	2	5	100	100	80	1065	4326	0.176	0	0	71	send	0
3	682.5	34.65	5	4	5	100	100	80	1065	4326	0.125	0	0	71	send	0
3	1111	64.25	5	0	5	625	625	3125	142	25666.2	0.399	0	0	71	send	0
3	1094	63.25	5	1	5	625	625	3125	142	25666.2	0.406	0	0	71	send	0
3	1216	70.32	5	2	5	625	625	3125	142	25666.2	0.365	0	0	71	send	0
3	1672	96.7	5	4	5	625	625	3125	142	25666.2	0.265	0	0	71	send	0
3	1175	74.78	5	0	5	1000	1000	8000	71	36154	0.483	0	0	71	send	0
3	1156	73.57	5	1	5	1000	1000	8000	71	36154	0.491	0	0	71	send	0
3	1366	86.95	5	2	5	1000	1000	8000	71	36154	0.416	0	0	71	send	0
3	1771	112.7	5	4	5	1000	1000	8000	71	36154	0.321	0	0	71	send	0
