algo	eMcon	Mcon	snd_act	procs	layers	units	cons	Kwts	cycles	Kcn_tot	secs	QtConc	srarate	dwtrate	cn_in	dnorm
2	531.2	26.66	5	0	5	25	25	5	4970	1247.35	0.0468	0	5	71	send	0
2	480.9	24.14	5	1	5	25	25	5	4970	1247.35	0.0517	0	5	71	send	0
2	62.12	3.118	5	2	5	25	25	5	4970	1247.35	0.4	0	5	71	send	0
2	602.1	30.65	5	0	5	100	100	80	1065	4337.8	0.142	0	5	71	send	0
2	587.3	29.9	5	1	5	100	100	80	1065	4337.8	0.145	0	5	71	send	0
2	407.3	20.74	5	2	5	100	100	80	1065	4337.8	0.209	0	5	71	send	0
2	377.3	21.33	5	0	5	625	625	3125	142	25085	1.18	0	5	71	send	0
2	374.7	21.18	5	1	5	625	625	3125	142	25085	1.18	0	5	71	send	0
2	330	18.66	5	2	5	625	625	3125	142	25085	1.34	0	5	71	send	0
2	258.5	16.4	5	0	5	1000	1000	8000	71	36038	2.2	0	5	71	send	0
2	259.1	16.44	5	1	5	1000	1000	8000	71	36038	2.19	0	5	71	send	0
2	300.5	19.06	5	2	5	1000	1000	8000	71	36038	1.89	0	5	71	send	0
3	527.5	26.48	5	0	5	25	25	5	4970	1247.35	0.0471	0	5	71	send	0
3	390.4	19.6	5	1	5	25	25	5	4970	1247.35	0.0636	0	5	71	send	0
3	79.07	3.969	5	2	5	25	25	5	4970	1247.35	0.314	0	5	71	send	0
3	606.6	30.89	5	0	5	100	100	80	1065	4337.8	0.14	0	5	71	send	0
3	504	25.66	5	1	5	100	100	80	1065	4337.8	0.169	0	5	71	send	0
3	546.2	27.81	5	2	5	100	100	80	1065	4337.8	0.156	0	5	71	send	0
3	373.8	21.13	5	0	5	625	625	3125	142	25085	1.19	0	5	71	send	0
3	329.7	18.64	5	1	5	625	625	3125	142	25085	1.35	0	5	71	send	0
3	399.9	22.6	5	2	5	625	625	3125	142	25085	1.11	0	5	71	send	0
3	260	16.49	5	0	5	1000	1000	8000	71	36038	2.18	0	5	71	send	0
3	235.8	14.96	5	1	5	1000	1000	8000	71	36038	2.41	0	5	71	send	0
3	298.8	18.96	5	2	5	1000	1000	8000	71	36038	1.9	0	5	71	send	0
