algo	eMcon	Mcon	snd_act	procs	layers	units	cons	Kwts	cycles	Kcn_tot	secs	QtConc	srarate	dwtrate	cn_in	dnorm
2	384	24.44	5	2	5	1000	1000	8000	71	36154	1.48	0	0	71	recv	0
2	476.4	30.33	5	4	5	1000	1000	8000	71	36154	1.19	0	0	71	recv	0
3	122	6.152	5	0	5	25	25	5	4970	1253.45	0.204	0	0	71	recv	0
3	116.3	5.864	5	1	5	25	25	5	4970	1253.45	0.214	0	0	71	recv	0
3	97.78	4.932	5	2	5	25	25	5	4970	1253.45	0.254	0	0	71	recv	0
3	64	3.228	5	4	5	25	25	5	4970	1253.45	0.388	0	0	71	recv	0
3	420.3	21.34	5	0	5	100	100	80	1065	4326	0.203	0	0	71	recv	0
3	319.4	16.22	5	1	5	100	100	80	1065	4326	0.267	0	0	71	recv	0
3	448.1	22.75	5	2	5	100	100	80	1065	4326	0.19	0	0	71	recv	0
3	562.2	28.55	5	4	5	100	100	80	1065	4326	0.152	0	0	71	recv	0
3	561.4	32.47	5	0	5	625	625	3125	142	25666.2	0.79	0	0	71	recv	0
3	397.7	23	5	1	5	625	625	3125	142	25666.2	1.12	0	0	71	recv	0
3	596.2	34.49	5	2	5	625	625	3125	142	25666.2	0.744	0	0	71	recv	0
3	881.8	51.01	5	4	5	625	625	3125	142	25666.2	0.503	0	0	71	recv	0
3	570.5	36.31	5	0	5	1000	1000	8000	71	36154	0.996	0	0	71	recv	0
3	402.5	25.62	5	1	5	1000	1000	8000	71	36154	1.41	0	0	71	recv	0
3	622.4	39.62	5	2	5	1000	1000	8000	71	36154	0.913	0	0	71	recv	0
3	903.4	57.5	5	4	5	1000	1000	8000	71	36154	0.629	0	0	71	recv	0
